date,facility_id,resource_id,quantity_consumed
2025-05-16,FAC010,RES003,27
2025-05-16,FAC010,RES004,63
2025-05-16,FAC010,RES005,52
2025-05-16,FAC010,RES006,22
2025-05-16,FAC010,RES007,26
2025-05-16,FAC010,RES008,18
2025-05-16,FAC010,RES009,205
2025-05-16,FAC010,RES010,89
2025-05-16,FAC010,RES011,67
2025-05-16,FAC010,RES012,33
2025-05-16,FAC010,RES013,27
2025-05-16,FAC010,RES014,84
2025-05-16,FAC010,RES015,126
2025-05-16,FAC010,RES016,107
2025-05-16,FAC010,RES017,61
2025-05-16,FAC010,RES018,17
2025-05-16,FAC010,RES019,35
2025-05-16,FAC010,RES020,179
2025-05-16,FAC010,RES021,20
2025-05-16,FAC010,RES022,8
2025-05-16,FAC010,RES023,127
2025-05-16,FAC010,RES024,86
2025-05-16,FAC010,RES025,13
2025-05-16,FAC011,RES001,79
2025-05-16,FAC011,RES002,45
2025-05-16,FAC011,RES003,26
2025-05-16,FAC011,RES004,63
2025-05-16,FAC011,RES005,40
2025-05-16,FAC011,RES006,18
2025-05-16,FAC011,RES007,21
2025-05-16,FAC011,RES008,16
2025-05-16,FAC011,RES009,202
2025-05-16,FAC011,RES010,58
2025-05-16,FAC011,RES011,52
2025-05-16,FAC011,RES012,29
2025-05-16,FAC011,RES013,18
2025-05-16,FAC011,RES014,67
2025-05-16,FAC011,RES015,65
2025-05-16,FAC011,RES016,72
2025-05-16,FAC011,RES017,60
2025-05-16,FAC011,RES018,13
2025-05-16,FAC011,RES019,20
2025-05-16,FAC011,RES020,102
2025-05-16,FAC011,RES021,17
2025-05-16,FAC011,RES022,5
2025-05-16,FAC011,RES023,96
2025-05-16,FAC011,RES024,91
2025-05-16,FAC011,RES025,18
2025-05-16,FAC012,RES001,124
2025-05-16,FAC012,RES002,69
2025-05-16,FAC012,RES003,39
2025-05-16,FAC012,RES004,75
2025-05-16,FAC012,RES005,52
2025-05-16,FAC012,RES006,59
2025-05-16,FAC012,RES007,35
2025-05-16,FAC012,RES008,29
2025-05-16,FAC012,RES009,211
2025-05-16,FAC012,RES010,102
2025-05-16,FAC012,RES011,80
2025-05-16,FAC012,RES012,30
2025-05-16,FAC012,RES013,11
2025-05-16,FAC012,RES014,94
2025-05-16,FAC012,RES015,106
2025-05-16,FAC012,RES016,134
2025-05-16,FAC012,RES017,64
2025-05-16,FAC012,RES018,20
2025-05-16,FAC012,RES019,23
2025-05-16,FAC012,RES020,160
2025-05-16,FAC012,RES021,28
2025-05-16,FAC012,RES022,7
2025-05-16,FAC012,RES023,168
2025-05-16,FAC012,RES024,115
2025-05-16,FAC012,RES025,17
2025-05-16,FAC013,RES001,30
2025-05-16,FAC013,RES002,15
2025-05-16,FAC013,RES003,15
2025-05-16,FAC013,RES004,26
2025-05-16,FAC013,RES005,26
2025-05-16,FAC013,RES006,9
2025-05-16,FAC013,RES007,17
2025-05-16,FAC013,RES008,9
2025-05-16,FAC013,RES009,122
2025-05-16,FAC013,RES010,34
2025-05-16,FAC013,RES011,24
2025-05-16,FAC013,RES012,10
2025-05-16,FAC013,RES013,6
2025-05-16,FAC013,RES014,23
2025-05-16,FAC013,RES015,41
2025-05-16,FAC013,RES016,32
2025-05-16,FAC013,RES017,24
2025-05-16,FAC013,RES018,9
2025-05-16,FAC013,RES019,12
2025-05-16,FAC013,RES020,69
2025-05-16,FAC013,RES021,7
2025-05-16,FAC013,RES022,3
2025-05-16,FAC013,RES023,40
2025-05-16,FAC013,RES024,41
2025-05-16,FAC013,RES025,11
2025-05-16,FAC014,RES001,23
2025-05-16,FAC014,RES002,11
2025-05-16,FAC014,RES003,16
2025-05-16,FAC014,RES004,32
2025-05-16,FAC014,RES005,17
2025-05-16,FAC014,RES006,6
2025-05-16,FAC014,RES007,7
2025-05-16,FAC014,RES008,5
2025-05-16,FAC014,RES009,73
2025-05-16,FAC014,RES010,24
2025-05-16,FAC014,RES011,16
2025-05-16,FAC014,RES012,11
2025-05-16,FAC014,RES013,5
2025-05-16,FAC014,RES014,15
2025-05-16,FAC014,RES015,32
2025-05-16,FAC014,RES016,44
2025-05-16,FAC014,RES017,19
2025-05-16,FAC014,RES018,6
2025-05-16,FAC014,RES019,6
2025-05-16,FAC014,RES020,38
2025-05-16,FAC014,RES021,3
2025-05-16,FAC014,RES022,2
2025-05-16,FAC014,RES023,44
2025-05-16,FAC014,RES024,35
2025-05-16,FAC014,RES025,7
2025-05-16,FAC015,RES001,32
2025-05-16,FAC015,RES002,18
2025-05-16,FAC015,RES003,15
2025-05-16,FAC015,RES004,20
2025-05-16,FAC015,RES005,17
2025-05-16,FAC015,RES006,7
2025-05-16,FAC015,RES007,12
2025-05-16,FAC015,RES008,6
2025-05-16,FAC015,RES009,78
2025-05-16,FAC015,RES010,25
2025-05-16,FAC015,RES011,15
2025-05-16,FAC015,RES012,8
2025-05-16,FAC015,RES013,7
2025-05-16,FAC015,RES014,26
2025-05-16,FAC015,RES015,39
2025-05-16,FAC015,RES016,28
2025-05-16,FAC015,RES017,13
2025-05-16,FAC015,RES018,8
2025-05-16,FAC015,RES019,11
2025-05-16,FAC015,RES020,50
2025-05-16,FAC015,RES021,6
2025-05-16,FAC015,RES022,2
2025-05-16,FAC015,RES023,45
2025-05-16,FAC015,RES024,40
2025-05-16,FAC015,RES025,8
2025-05-16,FAC016,RES001,43
2025-05-16,FAC016,RES002,18
2025-05-16,FAC016,RES003,13
2025-05-16,FAC016,RES004,28
2025-05-16,FAC016,RES005,26
2025-05-16,FAC016,RES006,19
2025-05-16,FAC016,RES007,14
2025-05-16,FAC016,RES008,2
2025-05-16,FAC016,RES009,62
2025-05-16,FAC016,RES010,19
2025-05-16,FAC016,RES011,22
2025-05-16,FAC016,RES012,16
2025-05-16,FAC016,RES013,3
2025-05-16,FAC016,RES014,16
2025-05-16,FAC016,RES015,26
2025-05-16,FAC016,RES016,33
2025-05-16,FAC016,RES017,12
2025-05-16,FAC016,RES018,4
2025-05-16,FAC016,RES019,6
2025-05-16,FAC016,RES020,38
2025-05-16,FAC016,RES021,10
2025-05-16,FAC016,RES022,1
2025-05-16,FAC016,RES023,46
2025-05-16,FAC016,RES024,40
2025-05-16,FAC016,RES025,3
2025-05-16,FAC017,RES001,27
2025-05-16,FAC017,RES002,14
2025-05-16,FAC017,RES003,12
2025-05-16,FAC017,RES004,23
2025-05-16,FAC017,RES005,19
2025-05-16,FAC017,RES006,6
2025-05-16,FAC017,RES007,12
2025-05-16,FAC017,RES008,4
2025-05-16,FAC017,RES009,57
2025-05-16,FAC017,RES010,32
2025-05-16,FAC017,RES011,21
2025-05-16,FAC017,RES012,7
2025-05-16,FAC017,RES013,4
2025-05-16,FAC017,RES014,21
2025-05-16,FAC017,RES015,27
2025-05-16,FAC017,RES016,33
2025-05-16,FAC017,RES017,18
2025-05-16,FAC017,RES018,9
2025-05-16,FAC017,RES019,4
2025-05-16,FAC017,RES020,45
2025-05-16,FAC017,RES021,9
2025-05-16,FAC017,RES022,4
2025-05-16,FAC017,RES023,43
2025-05-16,FAC017,RES024,37
2025-05-16,FAC017,RES025,9
2025-05-16,FAC018,RES001,35
2025-05-16,FAC018,RES002,24
2025-05-16,FAC018,RES003,13
2025-05-16,FAC018,RES004,20
2025-05-16,FAC018,RES005,18
2025-05-16,FAC018,RES006,12
2025-05-16,FAC018,RES007,8
2025-05-16,FAC018,RES008,4
2025-05-16,FAC018,RES009,88
2025-05-16,FAC018,RES010,26
2025-05-16,FAC018,RES011,21
2025-05-16,FAC018,RES012,8
2025-05-16,FAC018,RES013,4
2025-05-16,FAC018,RES014,14
2025-05-16,FAC018,RES015,25
2025-05-16,FAC018,RES016,33
2025-05-16,FAC018,RES017,22
2025-05-16,FAC018,RES018,10
2025-05-16,FAC018,RES019,5
2025-05-16,FAC018,RES020,39
2025-05-16,FAC018,RES021,8
2025-05-16,FAC018,RES022,1
2025-05-16,FAC018,RES023,37
2025-05-16,FAC018,RES024,31
2025-05-16,FAC018,RES025,6
2025-05-16,FAC019,RES001,41
2025-05-16,FAC019,RES002,29
2025-05-16,FAC019,RES003,9
2025-05-16,FAC019,RES004,12
2025-05-16,FAC019,RES005,20
2025-05-16,FAC019,RES006,10
2025-05-16,FAC019,RES007,9
2025-05-16,FAC019,RES008,5
2025-05-16,FAC019,RES009,90
2025-05-16,FAC019,RES010,30
2025-05-16,FAC019,RES011,17
2025-05-16,FAC019,RES012,5
2025-05-16,FAC019,RES013,5
2025-05-16,FAC019,RES014,24
2025-05-16,FAC019,RES015,33
2025-05-16,FAC019,RES016,29
2025-05-16,FAC019,RES017,22
2025-05-16,FAC019,RES018,7
2025-05-16,FAC019,RES019,10
2025-05-16,FAC019,RES020,52
2025-05-16,FAC019,RES021,9
2025-05-16,FAC019,RES022,8
2025-05-16,FAC019,RES023,42
2025-05-16,FAC019,RES024,35
2025-05-16,FAC019,RES025,7
2025-05-16,FAC020,RES001,40
2025-05-16,FAC020,RES002,4
2025-05-16,FAC020,RES003,7
2025-05-16,FAC020,RES004,27
2025-05-16,FAC020,RES005,18
2025-05-16,FAC020,RES006,5
2025-05-16,FAC020,RES007,12
2025-05-16,FAC020,RES008,1
2025-05-16,FAC020,RES009,62
2025-05-16,FAC020,RES010,20
2025-05-16,FAC020,RES011,26
2025-05-16,FAC020,RES012,15
2025-05-16,FAC020,RES013,3
2025-05-16,FAC020,RES014,18
2025-05-16,FAC020,RES015,32
2025-05-16,FAC020,RES016,39
2025-05-16,FAC020,RES017,19
2025-05-16,FAC020,RES018,5
2025-05-16,FAC020,RES019,9
2025-05-16,FAC020,RES020,45
2025-05-16,FAC020,RES021,9
2025-05-16,FAC020,RES022,1
2025-05-16,FAC020,RES023,44
2025-05-16,FAC020,RES024,38
2025-05-16,FAC020,RES025,5
2025-05-17,FAC001,RES001,164
2025-05-17,FAC001,RES002,89
2025-05-17,FAC001,RES003,56
2025-05-17,FAC001,RES004,116
2025-05-17,FAC001,RES005,72
2025-05-17,FAC001,RES006,40
2025-05-17,FAC001,RES007,66
2025-05-17,FAC001,RES008,43
2025-05-17,FAC001,RES009,413
2025-05-17,FAC001,RES010,145
2025-05-17,FAC001,RES011,123
2025-05-17,FAC001,RES012,59
2025-05-17,FAC001,RES013,32
2025-05-17,FAC001,RES014,107
2025-05-17,FAC001,RES015,194
2025-05-17,FAC001,RES016,171
2025-05-17,FAC001,RES017,69
2025-05-17,FAC001,RES018,26
2025-05-17,FAC001,RES019,45
2025-05-17,FAC001,RES020,244
2025-05-17,FAC001,RES021,36
2025-05-17,FAC001,RES022,23
2025-05-17,FAC001,RES023,311
2025-05-17,FAC001,RES024,214
2025-05-17,FAC001,RES025,33
2025-05-17,FAC002,RES001,270
2025-05-17,FAC002,RES002,94
2025-05-17,FAC002,RES003,78
2025-05-17,FAC002,RES004,188
2025-05-17,FAC002,RES005,98
2025-05-17,FAC002,RES006,66
2025-05-17,FAC002,RES007,71
2025-05-17,FAC002,RES008,58
2025-05-17,FAC002,RES009,395
2025-05-17,FAC002,RES010,143
2025-05-17,FAC002,RES011,127
2025-05-17,FAC002,RES012,86
2025-05-17,FAC002,RES013,44
2025-05-17,FAC002,RES014,133
2025-05-17,FAC002,RES015,211
2025-05-17,FAC002,RES016,231
2025-05-17,FAC002,RES017,111
2025-05-17,FAC002,RES018,37
2025-05-17,FAC002,RES019,52
2025-05-17,FAC002,RES020,297
2025-05-17,FAC002,RES021,66
2025-05-17,FAC002,RES022,13
2025-05-17,FAC002,RES023,361
2025-05-17,FAC002,RES024,292
2025-05-17,FAC002,RES025,33
2025-05-17,FAC003,RES001,216
2025-05-17,FAC003,RES002,84
2025-05-17,FAC003,RES003,88
2025-05-17,FAC003,RES004,168
2025-05-17,FAC003,RES005,83
2025-05-17,FAC003,RES006,90
2025-05-17,FAC003,RES007,55
2025-05-17,FAC003,RES008,44
2025-05-17,FAC003,RES009,401
2025-05-17,FAC003,RES010,157
2025-05-17,FAC003,RES011,124
2025-05-17,FAC003,RES012,42
2025-05-17,FAC003,RES013,50
2025-05-17,FAC003,RES014,122
2025-05-17,FAC003,RES015,195
2025-05-17,FAC003,RES016,183
2025-05-17,FAC003,RES017,61
2025-05-17,FAC003,RES018,30
2025-05-17,FAC003,RES019,60
2025-05-17,FAC003,RES020,257
2025-05-17,FAC003,RES021,47
2025-05-17,FAC003,RES022,11
2025-05-17,FAC003,RES023,295
2025-05-17,FAC003,RES024,305
2025-05-17,FAC003,RES025,40
2025-05-17,FAC004,RES001,225
2025-05-17,FAC004,RES002,94
2025-05-17,FAC004,RES003,58
2025-05-17,FAC004,RES004,149
2025-05-17,FAC004,RES005,103
2025-05-17,FAC004,RES006,47
2025-05-17,FAC004,RES007,54
2025-05-17,FAC004,RES008,48
2025-05-17,FAC004,RES009,353
2025-05-17,FAC004,RES010,174
2025-05-17,FAC004,RES011,114
2025-05-17,FAC004,RES012,44
2025-05-17,FAC004,RES013,32
2025-05-17,FAC004,RES014,135
2025-05-17,FAC004,RES015,212
2025-05-17,FAC004,RES016,201
2025-05-17,FAC004,RES017,95
2025-05-17,FAC004,RES018,24
2025-05-17,FAC004,RES019,55
2025-05-17,FAC004,RES020,246
2025-05-17,FAC004,RES021,58
2025-05-17,FAC004,RES022,13
2025-05-17,FAC004,RES023,288
2025-05-17,FAC004,RES024,298
2025-05-17,FAC004,RES025,20
2025-05-17,FAC005,RES001,92
2025-05-17,FAC005,RES002,33
2025-05-17,FAC005,RES003,35
2025-05-17,FAC005,RES004,61
2025-05-17,FAC005,RES005,43
2025-05-17,FAC005,RES006,19
2025-05-17,FAC005,RES007,26
2025-05-17,FAC005,RES008,11
2025-05-17,FAC005,RES009,199
2025-05-17,FAC005,RES010,81
2025-05-17,FAC005,RES011,45
2025-05-17,FAC005,RES012,21
2025-05-17,FAC005,RES013,21
2025-05-17,FAC005,RES014,63
2025-05-17,FAC005,RES015,67
2025-05-17,FAC005,RES016,67
2025-05-17,FAC005,RES017,51
2025-05-17,FAC005,RES018,9
2025-05-17,FAC005,RES019,19
2025-05-17,FAC005,RES020,111
2025-05-17,FAC005,RES021,15
2025-05-17,FAC005,RES022,7
2025-05-17,FAC005,RES023,115
2025-05-17,FAC005,RES024,84
2025-05-17,FAC005,RES025,18
2025-05-17,FAC006,RES001,69
2025-05-17,FAC006,RES002,24
2025-05-17,FAC006,RES003,29
2025-05-17,FAC006,RES004,64
2025-05-17,FAC006,RES005,46
2025-05-17,FAC006,RES006,17
2025-05-17,FAC006,RES007,35
2025-05-17,FAC006,RES008,14
2025-05-17,FAC006,RES009,169
2025-05-17,FAC006,RES010,45
2025-05-17,FAC006,RES011,51
2025-05-17,FAC006,RES012,19
2025-05-17,FAC006,RES013,17
2025-05-17,FAC006,RES014,48
2025-05-17,FAC006,RES015,79
2025-05-17,FAC006,RES016,81
2025-05-17,FAC006,RES017,48
2025-05-17,FAC006,RES018,22
2025-05-17,FAC006,RES019,25
2025-05-17,FAC006,RES020,121
2025-05-17,FAC006,RES021,12
2025-05-17,FAC006,RES022,3
2025-05-17,FAC006,RES023,97
2025-05-17,FAC006,RES024,103
2025-05-17,FAC006,RES025,13
2025-05-17,FAC007,RES001,68
2025-05-17,FAC007,RES002,38
2025-05-17,FAC007,RES003,24
2025-05-17,FAC007,RES004,66
2025-05-17,FAC007,RES005,34
2025-05-17,FAC007,RES006,18
2025-05-17,FAC007,RES007,23
2025-05-17,FAC007,RES008,7
2025-05-17,FAC007,RES009,115
2025-05-17,FAC007,RES010,67
2025-05-17,FAC007,RES011,45
2025-05-17,FAC007,RES012,21
2025-05-17,FAC007,RES013,19
2025-05-17,FAC007,RES014,46
2025-05-17,FAC007,RES015,79
2025-05-17,FAC007,RES016,100
2025-05-17,FAC007,RES017,31
2025-05-17,FAC007,RES018,7
2025-05-17,FAC007,RES019,13
2025-05-17,FAC007,RES020,81
2025-05-17,FAC007,RES021,13
2025-05-17,FAC007,RES022,7
2025-05-17,FAC007,RES023,92
2025-05-17,FAC007,RES024,91
2025-05-17,FAC007,RES025,10
2025-05-17,FAC008,RES001,93
2025-05-17,FAC008,RES002,50
2025-05-17,FAC008,RES003,36
2025-05-17,FAC008,RES004,54
2025-05-17,FAC008,RES005,30
2025-05-17,FAC008,RES006,34
2025-05-17,FAC008,RES007,26
2025-05-17,FAC008,RES008,22
2025-05-17,FAC008,RES009,208
2025-05-17,FAC008,RES010,75
2025-05-17,FAC008,RES011,41
2025-05-17,FAC008,RES012,18
2025-05-17,FAC008,RES013,13
2025-05-17,FAC008,RES014,51
2025-05-17,FAC008,RES015,69
2025-05-17,FAC008,RES016,78
2025-05-17,FAC008,RES017,58
2025-05-17,FAC008,RES018,17
2025-05-17,FAC008,RES019,18
2025-05-17,FAC008,RES020,101
2025-05-17,FAC008,RES021,20
2025-05-17,FAC008,RES022,5
2025-05-17,FAC008,RES023,151
2025-05-17,FAC008,RES024,138
2025-05-17,FAC008,RES025,21
2025-05-17,FAC009,RES001,116
2025-05-17,FAC009,RES002,54
2025-05-17,FAC009,RES003,36
2025-05-17,FAC009,RES004,53
2025-05-17,FAC009,RES005,30
2025-05-17,FAC009,RES006,19
2025-05-17,FAC009,RES007,15
2025-05-17,FAC009,RES008,25
2025-05-17,FAC009,RES009,201
2025-05-17,FAC009,RES010,77
2025-05-17,FAC009,RES011,66
2025-05-17,FAC009,RES012,25
2025-05-17,FAC009,RES013,18
2025-05-17,FAC009,RES014,45
2025-05-17,FAC009,RES015,78
2025-05-17,FAC009,RES016,61
2025-05-17,FAC009,RES017,35
2025-05-17,FAC009,RES018,13
2025-05-17,FAC009,RES019,21
2025-05-17,FAC009,RES020,110
2025-05-17,FAC009,RES021,31
2025-05-17,FAC009,RES022,9
2025-05-17,FAC009,RES023,137
2025-05-17,FAC009,RES024,122
2025-05-17,FAC009,RES025,16
2025-05-17,FAC010,RES001,114
2025-05-17,FAC010,RES002,42
2025-05-17,FAC010,RES003,29
2025-05-17,FAC010,RES004,67
2025-05-17,FAC010,RES005,45
2025-05-17,FAC010,RES006,30
2025-05-17,FAC010,RES007,26
2025-05-17,FAC010,RES008,27
2025-05-17,FAC010,RES009,175
2025-05-17,FAC010,RES010,62
2025-05-17,FAC010,RES011,69
2025-05-17,FAC010,RES012,23
2025-05-17,FAC010,RES013,25
2025-05-17,FAC010,RES014,43
2025-05-17,FAC010,RES015,84
2025-05-17,FAC010,RES016,87
2025-05-17,FAC010,RES017,40
2025-05-17,FAC010,RES018,23
2025-05-17,FAC010,RES019,21
2025-05-17,FAC010,RES020,116
2025-05-17,FAC010,RES021,21
2025-05-17,FAC010,RES022,5
2025-05-17,FAC010,RES023,126
2025-05-17,FAC010,RES024,130
2025-05-17,FAC010,RES025,11
2025-05-17,FAC011,RES001,79
2025-05-17,FAC011,RES002,42
2025-05-17,FAC011,RES003,33
2025-05-17,FAC011,RES004,58
2025-05-17,FAC011,RES005,42
2025-05-17,FAC011,RES006,24
2025-05-17,FAC011,RES007,28
2025-05-17,FAC011,RES008,26
2025-05-17,FAC011,RES009,169
2025-05-17,FAC011,RES010,71
2025-05-17,FAC011,RES011,31
2025-05-17,FAC011,RES012,24
2025-05-17,FAC011,RES013,15
2025-05-17,FAC011,RES014,48
2025-05-17,FAC011,RES015,82
2025-05-17,FAC011,RES016,66
2025-05-17,FAC011,RES017,33
2025-05-17,FAC011,RES018,20
2025-05-17,FAC011,RES019,20
2025-05-17,FAC011,RES020,72
2025-05-17,FAC011,RES021,10
2025-05-17,FAC011,RES022,3
2025-05-17,FAC011,RES023,98
2025-05-17,FAC011,RES024,112
2025-05-17,FAC011,RES025,15
2025-05-17,FAC012,RES001,87
2025-05-17,FAC012,RES002,57
2025-05-17,FAC012,RES003,49
2025-05-17,FAC012,RES004,49
2025-05-17,FAC012,RES005,40
2025-05-17,FAC012,RES006,22
2025-05-17,FAC012,RES007,24
2025-05-17,FAC012,RES008,19
2025-05-17,FAC012,RES009,237
2025-05-17,FAC012,RES010,57
2025-05-17,FAC012,RES011,66
2025-05-17,FAC012,RES012,33
2025-05-17,FAC012,RES013,14
2025-05-17,FAC012,RES014,89
2025-05-17,FAC012,RES015,95
2025-05-17,FAC012,RES016,104
2025-05-17,FAC012,RES017,39
2025-05-17,FAC012,RES018,22
2025-05-17,FAC012,RES019,18
2025-05-17,FAC012,RES020,120
2025-05-17,FAC012,RES021,26
2025-05-17,FAC012,RES022,10
2025-05-17,FAC012,RES023,156
2025-05-17,FAC012,RES024,155
2025-05-17,FAC012,RES025,17
2025-05-17,FAC013,RES001,31
2025-05-17,FAC013,RES002,17
2025-05-17,FAC013,RES003,22
2025-05-17,FAC013,RES004,30
2025-05-17,FAC013,RES005,13
2025-05-17,FAC013,RES006,8
2025-05-17,FAC013,RES007,15
2025-05-17,FAC013,RES008,4
2025-05-17,FAC013,RES009,97
2025-05-17,FAC013,RES010,24
2025-05-17,FAC013,RES011,20
2025-05-17,FAC013,RES012,11
2025-05-17,FAC013,RES013,7
2025-05-17,FAC013,RES014,27
2025-05-17,FAC013,RES015,35
2025-05-17,FAC013,RES016,27
2025-05-17,FAC013,RES017,21
2025-05-17,FAC013,RES018,5
2025-05-17,FAC013,RES019,9
2025-05-17,FAC013,RES020,36
2025-05-17,FAC013,RES021,10
2025-05-17,FAC013,RES022,3
2025-05-17,FAC013,RES023,47
2025-05-17,FAC013,RES024,47
2025-05-17,FAC013,RES025,7
2025-05-17,FAC014,RES001,33
2025-05-17,FAC014,RES002,14
2025-05-17,FAC014,RES003,7
2025-05-17,FAC014,RES004,18
2025-05-17,FAC014,RES005,17
2025-05-17,FAC014,RES006,4
2025-05-17,FAC014,RES007,12
2025-05-17,FAC014,RES008,6
2025-05-17,FAC014,RES009,58
2025-05-17,FAC014,RES010,18
2025-05-17,FAC014,RES011,26
2025-05-17,FAC014,RES012,9
2025-05-17,FAC014,RES013,4
2025-05-17,FAC014,RES014,25
2025-05-17,FAC014,RES015,26
2025-05-17,FAC014,RES016,24
2025-05-17,FAC014,RES017,19
2025-05-17,FAC014,RES018,3
2025-05-17,FAC014,RES019,3
2025-05-17,FAC014,RES020,24
2025-05-17,FAC014,RES021,4
2025-05-17,FAC014,RES022,0
2025-05-17,FAC014,RES023,33
2025-05-17,FAC014,RES024,32
2025-05-17,FAC014,RES025,4
2025-05-17,FAC015,RES001,23
2025-05-17,FAC015,RES002,18
2025-05-17,FAC015,RES003,13
2025-05-17,FAC015,RES004,18
2025-05-17,FAC015,RES005,15
2025-05-17,FAC015,RES006,10
2025-05-17,FAC015,RES007,7
2025-05-17,FAC015,RES008,3
2025-05-17,FAC015,RES009,60
2025-05-17,FAC015,RES010,23
2025-05-17,FAC015,RES011,24
2025-05-17,FAC015,RES012,8
2025-05-17,FAC015,RES013,5
2025-05-17,FAC015,RES014,23
2025-05-17,FAC015,RES015,33
2025-05-17,FAC015,RES016,33
2025-05-17,FAC015,RES017,17
2025-05-17,FAC015,RES018,2
2025-05-17,FAC015,RES019,5
2025-05-17,FAC015,RES020,29
2025-05-17,FAC015,RES021,2
2025-05-17,FAC015,RES022,0
2025-05-17,FAC015,RES023,37
2025-05-17,FAC015,RES024,29
2025-05-17,FAC015,RES025,5
2025-05-17,FAC016,RES001,27
2025-05-17,FAC016,RES002,8
2025-05-17,FAC016,RES003,9
2025-05-17,FAC016,RES004,28
2025-05-17,FAC016,RES005,6
2025-05-17,FAC016,RES006,11
2025-05-17,FAC016,RES007,4
2025-05-17,FAC016,RES008,6
2025-05-17,FAC016,RES009,52
2025-05-17,FAC016,RES010,31
2025-05-17,FAC016,RES011,27
2025-05-17,FAC016,RES012,7
2025-05-17,FAC016,RES013,9
2025-05-17,FAC016,RES014,26
2025-05-17,FAC016,RES015,24
2025-05-17,FAC016,RES016,21
2025-05-17,FAC016,RES017,15
2025-05-17,FAC016,RES018,5
2025-05-17,FAC016,RES019,5
2025-05-17,FAC016,RES020,28
2025-05-17,FAC016,RES021,12
2025-05-17,FAC016,RES022,2
2025-05-17,FAC016,RES023,39
2025-05-17,FAC016,RES024,49
2025-05-17,FAC016,RES025,4
2025-05-17,FAC017,RES001,38
2025-05-17,FAC017,RES002,9
2025-05-17,FAC017,RES003,10
2025-05-17,FAC017,RES004,23
2025-05-17,FAC017,RES005,23
2025-05-17,FAC017,RES006,14
2025-05-17,FAC017,RES007,10
2025-05-17,FAC017,RES008,5
2025-05-17,FAC017,RES009,62
2025-05-17,FAC017,RES010,25
2025-05-17,FAC017,RES011,15
2025-05-17,FAC017,RES012,5
2025-05-17,FAC017,RES013,2
2025-05-17,FAC017,RES014,34
2025-05-17,FAC017,RES015,25
2025-05-17,FAC017,RES016,29
2025-05-17,FAC017,RES017,14
2025-05-17,FAC017,RES018,1
2025-05-17,FAC017,RES019,11
2025-05-17,FAC017,RES020,36
2025-05-17,FAC017,RES021,15
2025-05-17,FAC017,RES022,1
2025-05-17,FAC017,RES023,35
2025-05-17,FAC017,RES024,37
2025-05-17,FAC017,RES025,6
2025-05-17,FAC018,RES001,35
2025-05-17,FAC018,RES002,12
2025-05-17,FAC018,RES003,11
2025-05-17,FAC018,RES004,20
2025-05-17,FAC018,RES005,8
2025-05-17,FAC018,RES006,11
2025-05-17,FAC018,RES007,16
2025-05-17,FAC018,RES008,6
2025-05-17,FAC018,RES009,58
2025-05-17,FAC018,RES010,24
2025-05-17,FAC018,RES011,16
2025-05-17,FAC018,RES012,6
2025-05-17,FAC018,RES013,11
2025-05-17,FAC018,RES014,16
2025-05-17,FAC018,RES015,24
2025-05-17,FAC018,RES016,38
2025-05-17,FAC018,RES017,14
2025-05-17,FAC018,RES018,5
2025-05-17,FAC018,RES019,6
2025-05-17,FAC018,RES020,49
2025-05-17,FAC018,RES021,10
2025-05-17,FAC018,RES022,2
2025-05-17,FAC018,RES023,32
2025-05-17,FAC018,RES024,37
2025-05-17,FAC018,RES025,6
2025-05-17,FAC019,RES001,24
2025-05-17,FAC019,RES002,24
2025-05-17,FAC019,RES003,12
2025-05-17,FAC019,RES004,20
2025-05-17,FAC019,RES005,12
2025-05-17,FAC019,RES006,4
2025-05-17,FAC019,RES007,8
2025-05-17,FAC019,RES008,5
2025-05-17,FAC019,RES009,58
2025-05-17,FAC019,RES010,29
2025-05-17,FAC019,RES011,14
2025-05-17,FAC019,RES012,5
2025-05-17,FAC019,RES013,10
2025-05-17,FAC019,RES014,31
2025-05-17,FAC019,RES015,39
2025-05-17,FAC019,RES016,36
2025-05-17,FAC019,RES017,17
2025-05-17,FAC019,RES018,7
2025-05-17,FAC019,RES019,8
2025-05-17,FAC019,RES020,36
2025-05-17,FAC019,RES021,2
2025-05-17,FAC019,RES022,6
2025-05-17,FAC019,RES023,38
2025-05-17,FAC019,RES024,51
2025-05-17,FAC019,RES025,6
2025-05-17,FAC020,RES001,38
2025-05-17,FAC020,RES002,7
2025-05-17,FAC020,RES003,8
2025-05-17,FAC020,RES004,25
2025-05-17,FAC020,RES005,9
2025-05-17,FAC020,RES006,9
2025-05-17,FAC020,RES007,10
2025-05-17,FAC020,RES008,5
2025-05-17,FAC020,RES009,63
2025-05-17,FAC020,RES010,18
2025-05-17,FAC020,RES011,34
2025-05-17,FAC020,RES012,9
2025-05-17,FAC020,RES013,2
2025-05-17,FAC020,RES014,19
2025-05-17,FAC020,RES015,36
2025-05-17,FAC020,RES016,31
2025-05-17,FAC020,RES017,13
2025-05-17,FAC020,RES018,11
2025-05-17,FAC020,RES019,7
2025-05-17,FAC020,RES020,26
2025-05-17,FAC020,RES021,7
2025-05-17,FAC020,RES022,2
2025-05-17,FAC020,RES023,42
2025-05-17,FAC020,RES024,22
2025-05-17,FAC020,RES025,5
2025-05-18,FAC001,RES001,161
2025-05-18,FAC001,RES002,84
2025-05-18,FAC001,RES003,46
